dataset,source_record_id,ispb,cnpj,institution_name,short_name,institution_type,spi_participation_type,pix_participation_type,pix_participation_mode,is_authorized_by_bcb,catalog_snapshot_date,source_registry_id,source_file_url,source_publication_date,schema_version,raw_modalidade_participacao_pix_code,raw_tipo_participante_spi_code,spi_started_at,raw_source_json
spi_participants,spi:45246410,45246410,45246410000155,BANCO GENIAL S.A.,BANCO GENIAL,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2020-11-03T09:30:00.000Z,"{""participante"":""45246410"",""cnpj"":""45246410000155"",""nomeParticipante"":""BANCO GENIAL S.A."",""nomeReduzidoParticipante"":""BANCO GENIAL"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:45331622,45331622,45331622000130,BNK DIGITAL SOCIEDADE DE CRÉDITO DIRETO S.A.,BNK DIGITAL SCD S.A.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-04-17T12:37:44.271Z,"{""participante"":""45331622"",""cnpj"":""45331622000130"",""nomeParticipante"":""BNK DIGITAL SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""BNK DIGITAL SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-04-17T12:37:44.271Z""}"
spi_participants,spi:45548763,45548763,45548763000100,INSTITUIÇÃO DE PAGAMENTOS MAPS LTDA.,MAPS IP LTDA.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-10-07T14:00:00.000Z,"{""participante"":""45548763"",""cnpj"":""45548763000100"",""nomeParticipante"":""INSTITUIÇÃO DE PAGAMENTOS MAPS LTDA."",""nomeReduzidoParticipante"":""MAPS IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-10-07T14:00:00.000Z""}"
spi_participants,spi:45756448,45756448,45756448000178,MICROCASH SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.,MICROCASH SCMEPP LTDA.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2023-03-28T13:00:00.000Z,"{""participante"":""45756448"",""cnpj"":""45756448000178"",""nomeParticipante"":""MICROCASH SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA."",""nomeReduzidoParticipante"":""MICROCASH SCMEPP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2023-03-28T13:00:00.000Z""}"
spi_participants,spi:45860531,45860531,45860531000192,IDEA MAKER INSTITUICAO DE PAGAMENTO LTDA,IDEA MAKER IP LTDA,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-01-29T13:48:07.310Z,"{""participante"":""45860531"",""cnpj"":""45860531000192"",""nomeParticipante"":""IDEA MAKER INSTITUICAO DE PAGAMENTO LTDA"",""nomeReduzidoParticipante"":""IDEA MAKER IP LTDA"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-01-29T13:48:07.310Z""}"
spi_participants,spi:46026562,46026562,46026562000105,MONETARIE SOCIEDADE DE CRÉDITO DIRETO S.A.,MONETARIE SCD,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-01-10T13:00:00.000Z,"{""participante"":""46026562"",""cnpj"":""46026562000105"",""nomeParticipante"":""MONETARIE SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""MONETARIE SCD"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-01-10T13:00:00.000Z""}"
spi_participants,spi:46642294,46642294,46642294000156,COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER- SICOOB COOPEREMB,COOP SICOOB COOPEREMB,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""46642294"",""cnpj"":""46642294000156"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER- SICOOB COOPEREMB"",""nomeReduzidoParticipante"":""COOP SICOOB COOPEREMB"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:47074323,47074323,47074323000193,SICOOB CREDICONSUMO - COOPERATIVA DE CRéDITO,SICOOB CREDICONSUMO CC,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""47074323"",""cnpj"":""47074323000193"",""nomeParticipante"":""SICOOB CREDICONSUMO - COOPERATIVA DE CRéDITO"",""nomeReduzidoParticipante"":""SICOOB CREDICONSUMO CC"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:47133056,47133056,47133056000188,TRANSFERO INSTITUICAO DE PAGAMENTO LTDA.,TRANSFERO IP LTDA.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-11-14T19:05:39.421Z,"{""participante"":""47133056"",""cnpj"":""47133056000188"",""nomeParticipante"":""TRANSFERO INSTITUICAO DE PAGAMENTO LTDA."",""nomeReduzidoParticipante"":""TRANSFERO IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-11-14T19:05:39.421Z""}"
spi_participants,spi:47381104,47381104,47381104000157,CONTAAZUL INSTITUICAO DE PAGAMENTO LTDA.,CONTAAZUL IP LTDA.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-08-07T13:29:34.181Z,"{""participante"":""47381104"",""cnpj"":""47381104000157"",""nomeParticipante"":""CONTAAZUL INSTITUICAO DE PAGAMENTO LTDA."",""nomeReduzidoParticipante"":""CONTAAZUL IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-08-07T13:29:34.181Z""}"
spi_participants,spi:47873449,47873449,47873449000128,SER FINANCE SOCIEDADE DE CRÉDITO DIRETO S.A.,SER FINANCE SCD S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-11-13T12:00:00.000Z,"{""participante"":""47873449"",""cnpj"":""47873449000128"",""nomeParticipante"":""SER FINANCE SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""SER FINANCE SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-11-13T12:00:00.000Z""}"
spi_participants,spi:48176336,48176336,48176336000136,PAGOL SOCIEDADE DE CRÉDITO DIRETO S.A.,PAGOL SCD,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-06-11T10:26:02.017Z,"{""participante"":""48176336"",""cnpj"":""48176336000136"",""nomeParticipante"":""PAGOL SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""PAGOL SCD"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-06-11T10:26:02.017Z""}"
spi_participants,spi:48584954,48584954,48584954000115,DGBK CREDIT S.A. - SOCIEDADE DE CRÉDITO DIRETO.,DGBK CREDIT S.A. - SOCIEDADE DE CRÉDITO DIRETO.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2025-03-06T17:00:00.000Z,"{""participante"":""48584954"",""cnpj"":""48584954000115"",""nomeParticipante"":""DGBK CREDIT S.A. - SOCIEDADE DE CRÉDITO DIRETO."",""nomeReduzidoParticipante"":""DGBK CREDIT S.A. - SOCIEDADE DE CRÉDITO DIRETO."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2025-03-06T17:00:00.000Z""}"
spi_participants,spi:48703388,48703388,48703388000113,ASA SOCIEDADE DE CRÉDITO FINANCIAMENTO E INVESTIMENTO S.A.,ASA SCFI S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-07-05T12:00:00.000Z,"{""participante"":""48703388"",""cnpj"":""48703388000113"",""nomeParticipante"":""ASA SOCIEDADE DE CRÉDITO FINANCIAMENTO E INVESTIMENTO S.A."",""nomeReduzidoParticipante"":""ASA SCFI S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-07-05T12:00:00.000Z""}"
spi_participants,spi:48756121,48756121,48756121000194,A55 SOCIEDADE DE CRÉDITO DIRETO S.A.,A55 SCD S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2025-02-21T14:00:00.000Z,"{""participante"":""48756121"",""cnpj"":""48756121000194"",""nomeParticipante"":""A55 SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""A55 SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2025-02-21T14:00:00.000Z""}"
spi_participants,spi:49288113,49288113,49288113000123,"KANASTRA FINANCEIRA S.A, CREDITO, FINANCIAMENTO E INVESTIMENTO",KANASTRA CFI,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2025-04-01T14:12:59.422Z,"{""participante"":""49288113"",""cnpj"":""49288113000123"",""nomeParticipante"":""KANASTRA FINANCEIRA S.A, CREDITO, FINANCIAMENTO E INVESTIMENTO"",""nomeReduzidoParticipante"":""KANASTRA CFI"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2025-04-01T14:12:59.422Z""}"
spi_participants,spi:49389307,49389307,49389307000115,COOPERATIVA DE CREDITO COOPLIVRE,CC COOPLIVRE,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""49389307"",""cnpj"":""49389307000115"",""nomeParticipante"":""COOPERATIVA DE CREDITO COOPLIVRE"",""nomeReduzidoParticipante"":""CC COOPLIVRE"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:49686505,49686505,49686505000140,WASU - WALLET SUPPORT INSTITUIÇÃO DE PAGAMENTO LTDA,WASU IP LTDA.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2025-12-29T12:00:00.000Z,"{""participante"":""49686505"",""cnpj"":""49686505000140"",""nomeParticipante"":""WASU - WALLET SUPPORT INSTITUIÇÃO DE PAGAMENTO LTDA"",""nomeReduzidoParticipante"":""WASU IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2025-12-29T12:00:00.000Z""}"
spi_participants,spi:49931906,49931906,49931906000119,TRIO INSTITUICAO DE PAGAMENTO LTDA.,TRIO IP LTDA.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2025-01-27T12:00:00.000Z,"{""participante"":""49931906"",""cnpj"":""49931906000119"",""nomeParticipante"":""TRIO INSTITUICAO DE PAGAMENTO LTDA."",""nomeReduzidoParticipante"":""TRIO IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2025-01-27T12:00:00.000Z""}"
spi_participants,spi:49933388,49933388,49933388000172,BRCONDOS SOCIEDADE DE CRÉDITO DIRETO S.A.,BRCONDOS SCD S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-11-13T14:00:00.000Z,"{""participante"":""49933388"",""cnpj"":""49933388000172"",""nomeParticipante"":""BRCONDOS SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""BRCONDOS SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-11-13T14:00:00.000Z""}"
spi_participants,spi:50735161,50735161,50735161000100,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE NOVA MUTUM E REGIÃO - CRESOL MATO GROSSO,COOP CRESOL MATO GROSSO,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-02-23T01:26:29.883Z,"{""participante"":""50735161"",""cnpj"":""50735161000100"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE NOVA MUTUM E REGIÃO - CRESOL MATO GROSSO"",""nomeReduzidoParticipante"":""COOP CRESOL MATO GROSSO"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-02-23T01:26:29.883Z""}"
spi_participants,spi:50871921,50871921,50871921000106,MT INSTITUICAO DE PAGAMENTO SA,MT IP S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2025-06-10T12:00:00.000Z,"{""participante"":""50871921"",""cnpj"":""50871921000106"",""nomeParticipante"":""MT INSTITUICAO DE PAGAMENTO SA"",""nomeReduzidoParticipante"":""MT IP S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2025-06-10T12:00:00.000Z""}"
spi_participants,spi:51118615,51118615,51118615000158,INTEGRAÇÃO DE CRÉDITO E COBRANÇA SOCIEDADE DE CRÉDITO DIRETO S.A.,INTEGRAÇÃO DE CRÉDITO E COBRANÇA SCD,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2026-04-10T12:10:00.000Z,"{""participante"":""51118615"",""cnpj"":""51118615000158"",""nomeParticipante"":""INTEGRAÇÃO DE CRÉDITO E COBRANÇA SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""INTEGRAÇÃO DE CRÉDITO E COBRANÇA SCD"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2026-04-10T12:10:00.000Z""}"
spi_participants,spi:51212088,51212088,51212088000146,G5 SOCIEDADE DE CRÉDITO DIRETO S.A.,G5 SCD SA,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-12-09T12:00:00.000Z,"{""participante"":""51212088"",""cnpj"":""51212088000146"",""nomeParticipante"":""G5 SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""G5 SCD SA"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-12-09T12:00:00.000Z""}"
spi_participants,spi:51342763,51342763,51342763000151,REVOLUT SOCIEDADE DE CRÉDITO DIRETO S.A.,REVOLUT SCD S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2025-01-15T15:00:00.000Z,"{""participante"":""51342763"",""cnpj"":""51342763000151"",""nomeParticipante"":""REVOLUT SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""REVOLUT SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2025-01-15T15:00:00.000Z""}"
spi_participants,spi:51414521,51414521,51414521000126,ALL IN CRED SOCIEDADE DE CREDITO DIRETO S.A.,ALL IN CRED SCD S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-12-10T14:00:00.000Z,"{""participante"":""51414521"",""cnpj"":""51414521000126"",""nomeParticipante"":""ALL IN CRED SOCIEDADE DE CREDITO DIRETO S.A."",""nomeReduzidoParticipante"":""ALL IN CRED SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-12-10T14:00:00.000Z""}"
spi_participants,spi:51489318,51489318,51489318000119,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED,CECM MAGISTRADOS DE SÃO PAULO,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""51489318"",""cnpj"":""51489318000119"",""nomeParticipante"":""COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED"",""nomeReduzidoParticipante"":""CECM MAGISTRADOS DE SÃO PAULO"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:52440987,52440987,52440987000169,SANTS SOCIEDADE DE CRÉDITO DIRETO S.A.,SANTS SCD S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2024-11-05T12:00:00.000Z,"{""participante"":""52440987"",""cnpj"":""52440987000169"",""nomeParticipante"":""SANTS SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""SANTS SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2024-11-05T12:00:00.000Z""}"
spi_participants,spi:52586293,52586293,52586293000134,Z-ON SOCIEDADE DE CRÉDITO DIRETO S.A.,Z-ON SCD S.A.,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-10-03T10:07:47.032Z,"{""participante"":""52586293"",""cnpj"":""52586293000134"",""nomeParticipante"":""Z-ON SOCIEDADE DE CRÉDITO DIRETO S.A."",""nomeReduzidoParticipante"":""Z-ON SCD S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-10-03T10:07:47.032Z""}"
spi_participants,spi:52833288,52833288,52833288000189,LB PAY INSTITUIÇÃO DE PAGAMENTO LTDA,LB PAY IP LTDA,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2026-01-15T13:00:00.000Z,"{""participante"":""52833288"",""cnpj"":""52833288000189"",""nomeParticipante"":""LB PAY INSTITUIÇÃO DE PAGAMENTO LTDA"",""nomeReduzidoParticipante"":""LB PAY IP LTDA"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2026-01-15T13:00:00.000Z""}"
spi_participants,spi:53518684,53518684,53518684000184,BANCO HSBC S.A.,BCO HSBC S.A.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2022-01-17T13:00:00.000Z,"{""participante"":""53518684"",""cnpj"":""53518684000184"",""nomeParticipante"":""BANCO HSBC S.A."",""nomeReduzidoParticipante"":""BCO HSBC S.A."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2022-01-17T13:00:00.000Z""}"
spi_participants,spi:53575491,53575491,53575491000165,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE TOLEDO E REGIÃO - CRESOL PRIMATO CREDI,COOP CRESOL PRIMATO CREDI,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-09-13T01:00:35.153Z,"{""participante"":""53575491"",""cnpj"":""53575491000165"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DE TOLEDO E REGIÃO - CRESOL PRIMATO CREDI"",""nomeReduzidoParticipante"":""COOP CRESOL PRIMATO CREDI"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-09-13T01:00:35.153Z""}"
spi_participants,spi:53623781,53623781,53623781000137,COOPERATIVA DE CRÉDITO COOPCRED,CC COOPCRED,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2020-11-03T09:30:00.000Z,"{""participante"":""53623781"",""cnpj"":""53623781000137"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO COOPCRED"",""nomeReduzidoParticipante"":""CC COOPCRED"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2020-11-03T09:30:00.000Z""}"
spi_participants,spi:53776852,53776852,53776852000131,COOPERATIVA DE CRÉDITO CREDICENTRO,COOP CREDICENTRO,,Indireta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,IDRT,2024-10-21T14:28:08.100Z,"{""participante"":""53776852"",""cnpj"":""53776852000131"",""nomeParticipante"":""COOPERATIVA DE CRÉDITO CREDICENTRO"",""nomeReduzidoParticipante"":""COOP CREDICENTRO"",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""IDRT"",""dataHoraInicioOperacaoSpi"":""2024-10-21T14:28:08.100Z""}"
spi_participants,spi:53822116,53822116,53822116000172,MW INSTITUICAO DE PAGAMENTO LTDA,MW IP LTDA.,,Direta,,Provedor de Conta Transacional,,2026-04-16,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260416.csv,2026-04-16,1.0.0,PDCT,DRCT,2025-10-28T12:00:00.000Z,"{""participante"":""53822116"",""cnpj"":""53822116000172"",""nomeParticipante"":""MW INSTITUICAO DE PAGAMENTO LTDA"",""nomeReduzidoParticipante"":""MW IP LTDA."",""modalidadeParticipacaoPix"":""PDCT"",""tipoParticipanteSpi"":""DRCT"",""dataHoraInicioOperacaoSpi"":""2025-10-28T12:00:00.000Z""}"
