dataset,source_record_id,ispb,cnpj,institution_name,short_name,institution_type,spi_participation_type,pix_participation_type,pix_participation_mode,is_authorized_by_bcb,catalog_snapshot_date,source_registry_id,source_file_url,source_publication_date,schema_version,initiation_of_payment,facilitator_of_withdrawal_and_change,raw_source_json
pix_active_participants,pix_active_participants:99,16814330,16814330000150,BK IP S.A.,BK IP S.A.,Instituição de Pagamento,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""99"",""nome_reduzido"":""BK IP S.A."",""ispb"":""16814330"",""cnpj"":""16.814.330/0001-50"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:100,10506341,10506341000197,BLU IP LTDA.,BLU IP LTDA.,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""100"",""nome_reduzido"":""BLU IP LTDA."",""ispb"":""10506341"",""cnpj"":""10.506.341/0001-97"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:101,34337707,34337707000100,BMP SCD S.A.,BMP SCD S.A.,Sociedade de Crédito Direto,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""101"",""nome_reduzido"":""BMP SCD S.A."",""ispb"":""34337707"",""cnpj"":""34.337.707/0001-00"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:102,11581339,11581339000145,BMP SCMEPP LTDA,BMP SCMEPP LTDA,Sociedade de Crédito ao Microempreendedor,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""102"",""nome_reduzido"":""BMP SCMEPP LTDA"",""ispb"":""11581339"",""cnpj"":""11.581.339/0001-45"",""tipo_instituicao"":""Sociedade de Crédito ao Microempreendedor"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:103,17826860,17826860000181,BMS SCD S.A.,BMS SCD S.A.,Sociedade de Crédito Direto,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""103"",""nome_reduzido"":""BMS SCD S.A."",""ispb"":""17826860"",""cnpj"":""17.826.860/0001-81"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:104,45331622,45331622000130,BNK DIGITAL SCD S.A.,BNK DIGITAL SCD S.A.,Sociedade de Crédito Direto,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""104"",""nome_reduzido"":""BNK DIGITAL SCD S.A."",""ispb"":""45331622"",""cnpj"":""45.331.622/0001-30"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:105,40557732,40557732000100,BNS CAPITAL PAGAMENTOS LTDA,BNS CAPITAL PAGAMENTOS LTDA,Instituição de Pagamento não sujeita à autorização pelo BCB,Indireta,Facultativa,Provedor de Conta Transacional,false,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""105"",""nome_reduzido"":""BNS CAPITAL PAGAMENTOS LTDA"",""ispb"":""40557732"",""cnpj"":""40.557.732/0001-00"",""tipo_instituicao"":""Instituição de Pagamento não sujeita à autorização pelo BCB"",""autorizada_pelo_bcb"":""Não"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:106,62073200,62073200000121,BOFA MERRILL LYNCH BM S.A.,BOFA MERRILL LYNCH BM S.A.,Banco Múltiplo,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""106"",""nome_reduzido"":""BOFA MERRILL LYNCH BM S.A."",""ispb"":""62073200"",""cnpj"":""62.073.200/0001-21"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:107,07115294,07115294000146,BOKU NETWORK BRASIL IP,BOKU NETWORK BRASIL IP,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""107"",""nome_reduzido"":""BOKU NETWORK BRASIL IP"",""ispb"":""07115294"",""cnpj"":""07.115.294/0001-46"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:108,36586946,36586946000129,BONUSPAGO SCD S.A.,BONUSPAGO SCD S.A.,Sociedade de Crédito Direto,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""108"",""nome_reduzido"":""BONUSPAGO SCD S.A."",""ispb"":""36586946"",""cnpj"":""36.586.946/0001-29"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:109,27842177,27842177000191,BPY CCTVM S.A.,BPY CCTVM S.A.,Sociedade Corretora de TVM,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""109"",""nome_reduzido"":""BPY CCTVM S.A."",""ispb"":""27842177"",""cnpj"":""27.842.177/0001-91"",""tipo_instituicao"":""Sociedade Corretora de TVM"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:110,03130170,03130170000189,BRASIL CARD IP LTDA,BRASIL CARD IP LTDA,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""110"",""nome_reduzido"":""BRASIL CARD IP LTDA"",""ispb"":""03130170"",""cnpj"":""03.130.170/0001-89"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:111,30507541,30507541000171,BRASIL CASH IP S.A.,BRASIL CASH IP S.A.,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""111"",""nome_reduzido"":""BRASIL CASH IP S.A."",""ispb"":""30507541"",""cnpj"":""30.507.541/0001-71"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:112,00000208,00000208000100,BRB - BCO DE BRASILIA S.A.,BRB - BCO DE BRASILIA S.A.,Banco Múltiplo,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,false,"{""row_number"":""112"",""nome_reduzido"":""BRB - BCO DE BRASILIA S.A."",""ispb"":""00000208"",""cnpj"":""00.000.208/0001-00"",""tipo_instituicao"":""Banco Múltiplo"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:113,49933388,49933388000172,BRCONDOS SCD S.A.,BRCONDOS SCD S.A.,Sociedade de Crédito Direto,Direta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""113"",""nome_reduzido"":""BRCONDOS SCD S.A."",""ispb"":""49933388"",""cnpj"":""49.933.388/0001-72"",""tipo_instituicao"":""Sociedade de Crédito Direto"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:114,09437293,09437293000143,BRINKS PAY IP LTDA.,BRINKS PAY IP LTDA.,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""114"",""nome_reduzido"":""BRINKS PAY IP LTDA."",""ispb"":""09437293"",""cnpj"":""09.437.293/0001-43"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:115,24722685,24722685000148,BRX,BRX,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,false,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""115"",""nome_reduzido"":""BRX"",""ispb"":""24722685"",""cnpj"":""24.722.685/0001-48"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Não"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:116,20520298,20520298000178,BS2 PAYMENTS IP S.A.,BS2 PAYMENTS IP S.A.,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""116"",""nome_reduzido"":""BS2 PAYMENTS IP S.A."",""ispb"":""20520298"",""cnpj"":""20.520.298/0001-78"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:117,11491029,11491029000130,BSN,BSN,Instituição de Pagamento,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""117"",""nome_reduzido"":""BSN"",""ispb"":""11491029"",""cnpj"":""11.491.029/0001-30"",""tipo_instituicao"":""Instituição de Pagamento"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:118,25528753,25528753000103,C.C CREDIVERDE,C.C CREDIVERDE,Cooperativa de Crédito,Indireta,Facultativa,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,,"{""row_number"":""118"",""nome_reduzido"":""C.C CREDIVERDE"",""ispb"":""25528753"",""cnpj"":""25.528.753/0001-03"",""tipo_instituicao"":""Cooperativa de Crédito"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Facultativa"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""N/A""}"
pix_active_participants,pix_active_participants:119,32345784,32345784000186,C6 CTVM LTDA.,C6 CTVM LTDA.,Sociedade Corretora de TVM,Indireta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,false,false,"{""row_number"":""119"",""nome_reduzido"":""C6 CTVM LTDA."",""ispb"":""32345784"",""cnpj"":""32.345.784/0001-86"",""tipo_instituicao"":""Sociedade Corretora de TVM"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Indireta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Não"",""facilitator_of_withdrawal_and_change"":""Não""}"
pix_active_participants,pix_active_participants:120,00360305,00360305000104,CAIXA ECONOMICA FEDERAL,CAIXA ECONOMICA FEDERAL,Caixa Econômica Federal,Direta,Obrigatória,Provedor de Conta Transacional,true,2026-05-06,bcb-pix-active-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/participantes_pix/lista-participantes-instituicoes-em-adesao-pix-20260506.csv,2026-05-06,1.0.0,true,true,"{""row_number"":""120"",""nome_reduzido"":""CAIXA ECONOMICA FEDERAL"",""ispb"":""00360305"",""cnpj"":""00.360.305/0001-04"",""tipo_instituicao"":""Caixa Econômica Federal"",""autorizada_pelo_bcb"":""Sim"",""tipo_participacao_spi"":""Direta"",""tipo_participacao_pix"":""Obrigatória"",""modalidade_participacao_pix"":""Provedor de Conta Transacional"",""initiation_of_payment"":""Sim"",""facilitator_of_withdrawal_and_change"":""Sim""}"
