dataset,catalog_entity_id,source_dataset,source_record_id,source_snapshot_date,match_method,match_basis,linked_ispb,linked_cnpj,linked_name,source_registry_id,source_file_url,source_publication_date,catalog_snapshot_date,schema_version
catalog_crosswalk,ispb:01667766,spi_participants,spi:01667766,2026-04-13,exact_ispb,ispb=01667766,01667766,01667766000197,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDINOVA LTDA. - SICOOB CREDINOVA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01692448,spi_participants,spi:01692448,2026-04-13,exact_ispb,ispb=01692448,01692448,01692448000186,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01699652,spi_participants,spi:01699652,2026-04-13,exact_ispb,ispb=01699652,01699652,01699652000129,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01703620,spi_participants,spi:01703620,2026-04-13,exact_ispb,ispb=01703620,01703620,01703620000150,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01705236,spi_participants,spi:01705236,2026-04-13,exact_ispb,ispb=01705236,01705236,01705236000196,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PROSPERAR LTDA. - UNICRED PROSPERAR,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01709266,spi_participants,spi:01709266,2026-04-13,exact_ispb,ispb=01709266,01709266,01709266000170,COOPERATIVA DE CRéDITO MúTUO DOS PROFISSIONAIS DA SAúDE E LIVRE ADMISSãO DE TEóFILO OTONI LTDA. - UNICRED TRêS VALES,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01722480,spi_participants,spi:01722480,2026-04-13,exact_ispb,ispb=01722480,01722480,01722480000167,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01727929,spi_participants,spi:01727929,2026-04-13,exact_ispb,ispb=01727929,01727929,01727929000180,COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01736516,spi_participants,spi:01736516,2026-04-13,exact_ispb,ispb=01736516,01736516,01736516000161,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01739375,spi_participants,spi:01739375,2026-04-13,exact_ispb,ispb=01739375,01739375,01739375000130,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01760242,spi_participants,spi:01760242,2026-04-13,exact_ispb,ispb=01760242,01760242,01760242000146,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01848322,spi_participants,spi:01848322,2026-04-13,exact_ispb,ispb=01848322,01848322,01848322000158,"UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01852137,spi_participants,spi:01852137,2026-04-13,exact_ispb,ispb=01852137,01852137,01852137000137,BANCO BRASILEIRO DE CRÉDITO SOCIEDADE ANÔNIMA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01858774,spi_participants,spi:01858774,2026-04-13,exact_ispb,ispb=01858774,01858774,01858774000110,BANCO BV S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01864151,spi_participants,spi:01864151,2026-04-13,exact_ispb,ispb=01864151,01864151,01864151000150,COOPERATIVA  ECONOMIA CRÉDITO MÚTUO  SERVS E EMPREGADOS PÚBLICOS MUNIC DE BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA E VESPASIANO SICOOB CREDISERV,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:01896779,spi_participants,spi:01896779,2026-04-13,exact_ispb,ispb=01896779,01896779,01896779000138,CSU DIGITAL S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02000895,spi_participants,spi:02000895,2026-04-13,exact_ispb,ispb=02000895,02000895,02000895000190,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER JUDICIÁRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGÃOS PÚBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA.",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02015588,spi_participants,spi:02015588,2026-04-13,exact_ispb,ispb=02015588,02015588,02015588000182,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02031139,spi_participants,spi:02031139,2026-04-13,exact_ispb,ispb=02031139,02031139,02031139000128,SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02038232,spi_participants,spi:02038232,2026-04-13,exact_ispb,ispb=02038232,02038232,02038232000164,BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02057584,spi_participants,spi:02057584,2026-04-13,exact_ispb,ispb=02057584,02057584,02057584000167,COOPERATIVA DE CRÉDITO SICOOB SERTÃO LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02072790,spi_participants,spi:02072790,2026-04-13,exact_ispb,ispb=02072790,02072790,02072790000146,COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO - SICOOB CREDSAÚDE,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02090126,spi_participants,spi:02090126,2026-04-13,exact_ispb,ispb=02090126,02090126,02090126000120,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02093154,spi_participants,spi:02093154,2026-04-13,exact_ispb,ispb=02093154,02093154,02093154000109,"COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPLUIZA",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02144899,spi_participants,spi:02144899,2026-04-13,exact_ispb,ispb=02144899,02144899,02144899000141,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02173447,spi_participants,spi:02173447,2026-04-13,exact_ispb,ispb=02173447,02173447,02173447000198,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02179673,spi_participants,spi:02179673,2026-04-13,exact_ispb,ispb=02179673,02179673,02179673000186,COOPERATIVA DE CRÉDITO LIVRE ADMISSÃO SICOOB OURICRED,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02197569,spi_participants,spi:02197569,2026-04-13,exact_ispb,ispb=02197569,02197569,02197569000114,COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02217068,spi_participants,spi:02217068,2026-04-13,exact_ispb,ispb=02217068,02217068,02217068000152,"COOPERATIVA DE CRÉDITO DOS CONTADORES, ADMINISTRADORES DE EMPRESAS, ECONOMISTAS E CORRETORES DE SEGUROS LTDA. - SICOOB CREDITABIL",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02232383,spi_participants,spi:02232383,2026-04-13,exact_ispb,ispb=02232383,02232383,02232383000159,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02254376,spi_participants,spi:02254376,2026-04-13,exact_ispb,ispb=02254376,02254376,02254376000158,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - SICOOB COOPCREDI,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02275781,spi_participants,spi:02275781,2026-04-13,exact_ispb,ispb=02275781,02275781,02275781000152,COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES FEDERAIS NA PARAÍBA - SICOOB COOPERCRET,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02282165,spi_participants,spi:02282165,2026-04-13,exact_ispb,ispb=02282165,02282165,02282165000129,COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02282709,spi_participants,spi:02282709,2026-04-13,exact_ispb,ispb=02282709,02282709,02282709000152,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02309070,spi_participants,spi:02309070,2026-04-13,exact_ispb,ispb=02309070,02309070,02309070000151,CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02318507,spi_participants,spi:02318507,2026-04-13,exact_ispb,ispb=02318507,02318507,02318507000113,BANCO KEB HANA DO BRASIL S.A.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02335109,spi_participants,spi:02335109,2026-04-13,exact_ispb,ispb=02335109,02335109,02335109000105,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02338666,spi_participants,spi:02338666,2026-04-13,exact_ispb,ispb=02338666,02338666,02338666000180,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02347114,spi_participants,spi:02347114,2026-04-13,exact_ispb,ispb=02347114,02347114,02347114000138,GREENCRED - COOPERATIVA DE CREDITO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02382755,spi_participants,spi:02382755,2026-04-13,exact_ispb,ispb=02382755,02382755,02382755000123,COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02398976,spi_participants,spi:02398976,2026-04-13,exact_ispb,ispb=02398976,02398976,02398976000190,SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02405189,spi_participants,spi:02405189,2026-04-13,exact_ispb,ispb=02405189,02405189,02405189000128,COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02446089,spi_participants,spi:02446089,2026-04-13,exact_ispb,ispb=02446089,02446089,02446089000140,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02447120,spi_participants,spi:02447120,2026-04-13,exact_ispb,ispb=02447120,02447120,02447120000167,COOPERATIVA DE CRÉDITO SICOOB EXTREMO SUL LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02448310,spi_participants,spi:02448310,2026-04-13,exact_ispb,ispb=02448310,02448310,02448310000107,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02448839,spi_participants,spi:02448839,2026-04-13,exact_ispb,ispb=02448839,02448839,02448839000112,COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02466552,spi_participants,spi:02466552,2026-04-13,exact_ispb,ispb=02466552,02466552,02466552000115,COOPERATIVA DE CRÉDITO SICOOB VALE SUL,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02475222,spi_participants,spi:02475222,2026-04-13,exact_ispb,ispb=02475222,02475222,02475222000196,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRAÇÃO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPSERVIDOR ES,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02480577,spi_participants,spi:02480577,2026-04-13,exact_ispb,ispb=02480577,02480577,02480577000173,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS ADVOGADOS LTDA. - SICOOB CREDIJUR,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02493000,spi_participants,spi:02493000,2026-04-13,exact_ispb,ispb=02493000,02493000,02493000000104,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02528151,spi_participants,spi:02528151,2026-04-13,exact_ispb,ispb=02528151,02528151,02528151000142,COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02587492,spi_participants,spi:02587492,2026-04-13,exact_ispb,ispb=02587492,02587492,02587492000199,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02641969,spi_participants,spi:02641969,2026-04-13,exact_ispb,ispb=02641969,02641969,02641969000177,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02663426,spi_participants,spi:02663426,2026-04-13,exact_ispb,ispb=02663426,02663426,02663426000150,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02682287,spi_participants,spi:02682287,2026-04-13,exact_ispb,ispb=02682287,02682287,02682287000102,"PAN FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02766672,spi_participants,spi:02766672,2026-04-13,exact_ispb,ispb=02766672,02766672,02766672000138,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PLANALTO SUL - CRESOL PLANALTO SUL,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02794761,spi_participants,spi:02794761,2026-04-13,exact_ispb,ispb=02794761,02794761,02794761000198,COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02833202,spi_participants,spi:02833202,2026-04-13,exact_ispb,ispb=02833202,02833202,02833202000140,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VITÓRIA DA CONQUISTA - UNICRED SUDOESTE DA BAHIA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02843443,spi_participants,spi:02843443,2026-04-13,exact_ispb,ispb=02843443,02843443,02843443000170,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02844024,spi_participants,spi:02844024,2026-04-13,exact_ispb,ispb=02844024,02844024,02844024000152,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02876918,spi_participants,spi:02876918,2026-04-13,exact_ispb,ispb=02876918,02876918,02876918000124,COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02883398,spi_participants,spi:02883398,2026-04-13,exact_ispb,ispb=02883398,02883398,02883398000187,COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02904125,spi_participants,spi:02904125,2026-04-13,exact_ispb,ispb=02904125,02904125,02904125000171,COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02904138,spi_participants,spi:02904138,2026-04-13,exact_ispb,ispb=02904138,02904138,02904138000140,COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02910987,spi_participants,spi:02910987,2026-04-13,exact_ispb,ispb=02910987,02910987,02910987000107,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL - CRESOL CENTRO SUL,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02923389,spi_participants,spi:02923389,2026-04-13,exact_ispb,ispb=02923389,02923389,02923389000172,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI SERIGY - SICREDI SERIGY SE/BA",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02924977,spi_participants,spi:02924977,2026-04-13,exact_ispb,ispb=02924977,02924977,02924977000120,"COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR",bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02931668,spi_participants,spi:02931668,2026-04-13,exact_ispb,ispb=02931668,02931668,02931668000188,COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02934201,spi_participants,spi:02934201,2026-04-13,exact_ispb,ispb=02934201,02934201,02934201000191,COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
catalog_crosswalk,ispb:02935307,spi_participants,spi:02935307,2026-04-13,exact_ispb,ispb=02935307,02935307,02935307000100,COOPERATIVA DE CRéDITO SICOOB CREDSEGURO LTDA.,bcb-spi-participants,https://www.bcb.gov.br/content/estabilidadefinanceira/spi/participantes-spi-20260413.csv,2026-04-13,2026-04-13,1.0.0
